post_id,claim_date,slug,url,local_path,bytes,sha256
post_0420,2025-11-24,erdosgate,https://garymarcus.substack.com/p/erdosgate,posts/2025-11-24_erdosgate.txt,2893,ee8cb44f166e18bd2f08f33daecbde2a0d35d265b6bc883aa2e9913e5e681278
post_0421,2025-11-25,a-tale-of-two-ai-capitalisms,https://garymarcus.substack.com/p/a-tale-of-two-ai-capitalisms,posts/2025-11-25_a-tale-of-two-ai-capitalisms.txt,1769,1c0069f066219dac2bb577ad7385164bdef2b2b83a4e4f30d0087c9ef26d62be
post_0422,2025-11-27,has-the-bailout-of-generative-ai,https://garymarcus.substack.com/p/has-the-bailout-of-generative-ai,posts/2025-11-27_has-the-bailout-of-generative-ai.txt,2629,a82134bc3b0d4ce47532fdf095e8a4207ce071a172181bf14bad21069ea55af4
post_0423,2025-12-01,a-trillion-dollars-is-a-terrible,https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible,posts/2025-12-01_a-trillion-dollars-is-a-terrible.txt,10713,bbfb2ea239d5eae3d30f68e487100ff2f20ae603288bd6f3c0f61db474c0b0f2
post_0424,2025-12-01,three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt,posts/2025-12-01_three-years-on-chatgpt-still-isnt.txt,25212,b8180cd2f5d6f15722054f74ef74e2a0449e86111a62772c0d31779a390bf654
post_0425,2025-12-03,openais-code-red,https://garymarcus.substack.com/p/openais-code-red,posts/2025-12-03_openais-code-red.txt,3287,b364595f28ba5f62fe1dd8c62a3f2f15536a0bf7e3f0f2edca7ad35a6cc15bee
post_0426,2025-12-09,has-the-chinese-government-figured,https://garymarcus.substack.com/p/has-the-chinese-government-figured,posts/2025-12-09_has-the-chinese-government-figured.txt,2473,98973dd1ea344dfdfe456eeaa034abee211f9a64d84191efaddc2531897f3a30
post_0427,2025-12-09,is-the-white-houses-ai-policy-coherent,https://garymarcus.substack.com/p/is-the-white-houses-ai-policy-coherent,posts/2025-12-09_is-the-white-houses-ai-policy-coherent.txt,3098,99e30ee5c8b20bff5f4ed4c1820fd88b249172dc76246413fd43d5bc0a381b60
post_0428,2025-12-12,a-sad-day-for-america,https://garymarcus.substack.com/p/a-sad-day-for-america,posts/2025-12-12_a-sad-day-for-america.txt,2557,0d7ce7fb0cfc6af5fce74d1a738ee5281070b54745501328f05111fc5acce177
post_0429,2025-12-13,a-deeply-implausible-premise-is-behind,https://garymarcus.substack.com/p/a-deeply-implausible-premise-is-behind,posts/2025-12-13_a-deeply-implausible-premise-is-behind.txt,4174,0d4421841d0aaeea7969c6046ad5bc392ff2b3946d49a13e34f6bf58c7638b2f
post_0430,2025-12-15,a-case-for-ai-models-that-understand,https://garymarcus.substack.com/p/a-case-for-ai-models-that-understand,posts/2025-12-15_a-case-for-ai-models-that-understand.txt,253,1d830a808b31ce6ef78f697ba0c21842e0e469135818962e75fa68de3b2796b6
post_0431,2025-12-15,new-ways-to-corrupt-llms,https://garymarcus.substack.com/p/new-ways-to-corrupt-llms,posts/2025-12-15_new-ways-to-corrupt-llms.txt,4515,a8e7319605dc56e30c4a0d03cf82a367dc9907dff4d40ecc6f9d7930980338e1
post_0432,2025-12-17,breaking-news-scale-is-all-you-need,https://garymarcus.substack.com/p/breaking-news-scale-is-all-you-need,posts/2025-12-17_breaking-news-scale-is-all-you-need.txt,5393,0df5ad26a2d325b556d2f1208176347c23cb77f20a7f5ea9b4083652259ebeb6
post_0433,2025-12-20,six-or-seven-predictions-for-ai-2026,https://garymarcus.substack.com/p/six-or-seven-predictions-for-ai-2026,posts/2025-12-20_six-or-seven-predictions-for-ai-2026.txt,2912,e426531eeba9e17a8fd9202ac28637155d16eb9c171f13b2901a44ff9ee0b060
post_0434,2025-12-23,two-takes-on-ai-and-the-future-of,https://garymarcus.substack.com/p/two-takes-on-ai-and-the-future-of,posts/2025-12-23_two-takes-on-ai-and-the-future-of.txt,3073,c862b81acd8ee76f826eb012a2c9534873a9c51f367352e9cc1def1d41dc3650
post_0435,2025-12-26,the-ai-bubble-is-all-over-now-baby,https://garymarcus.substack.com/p/the-ai-bubble-is-all-over-now-baby,posts/2025-12-26_the-ai-bubble-is-all-over-now-baby.txt,1522,e8f7e0a5ee2c9d5d64ace79f42bd47f8ccb2e12d5debbb2f9a564ee2e06c6dcb
post_0436,2025-12-30,ai-cartoon-of-the-year-and-five-rereadings,https://garymarcus.substack.com/p/ai-cartoon-of-the-year-and-five-rereadings,posts/2025-12-30_ai-cartoon-of-the-year-and-five-rereadings.txt,1161,6e69bbdd99ef966bdd32552d96d81e0065a4923af18cffe6432079f029275178
post_0437,2026-01-06,breaking-marcus-weighs-in-mostly,https://garymarcus.substack.com/p/breaking-marcus-weighs-in-mostly,posts/2026-01-06_breaking-marcus-weighs-in-mostly.txt,6405,b02238e6c928c91c0fa9a6fa04dacc0539fe1d5133b9d43b493dd2d74ba81a4b
post_0438,2026-01-06,the-false-glorification-of-yann-lecun,https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun,posts/2026-01-06_the-false-glorification-of-yann-lecun.txt,11606,ca0a1ce543c3b19e835cf26f6ce4a8711a3607a430593d40fb4e736949a445e9
post_0439,2026-01-06,the-possibly-coming-ai-backlash-and,https://garymarcus.substack.com/p/the-possibly-coming-ai-backlash-and,posts/2026-01-06_the-possibly-coming-ai-backlash-and.txt,1772,1e92a12018bf4bf38b3cd0aeb11aa04f26a3fac9146709d121eb611bc855c637
post_0440,2026-01-06,why-chatgpt-cant-be-trusted-with,https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with,posts/2026-01-06_why-chatgpt-cant-be-trusted-with.txt,3587,a1d86d0d65517f8f4f6a8a6a0cdda51ee5ff7ea2fdcfea8a0c30780f72920e1f
post_0441,2026-01-07,the-worst-person-in-tech,https://garymarcus.substack.com/p/the-worst-person-in-tech,posts/2026-01-07_the-worst-person-in-tech.txt,619,7e46e6cf08bfb2dd0c3f5d3c97f9f9f941f8b4f703e6078ce1a28beb255000d5
post_0442,2026-01-12,lets-be-honest-generative-ai-isnt,https://garymarcus.substack.com/p/lets-be-honest-generative-ai-isnt,posts/2026-01-12_lets-be-honest-generative-ai-isnt.txt,810,bc516c70d8c8777e8edaccfc4fb8c90932ece07edae25a8815305848eaf91c47
post_0443,2026-01-13,the-rapid-rise-and-slow-decline-of,https://garymarcus.substack.com/p/the-rapid-rise-and-slow-decline-of,posts/2026-01-13_the-rapid-rise-and-slow-decline-of.txt,5554,f1e6e31c6c065d698ec6f27918a4aa8ea3b6c0f95475ca861e8ddfd7aedd1847
post_0444,2026-01-14,how-generative-ai-is-destroying-society,https://garymarcus.substack.com/p/how-generative-ai-is-destroying-society,posts/2026-01-14_how-generative-ai-is-destroying-society.txt,4371,67cb85dcf5511140e8de4235e8771712d5f36c1c8c5e0aa8fadc50d12b45707b
post_0445,2026-01-15,a-few-dark-words-about-chatbots-and,https://garymarcus.substack.com/p/a-few-dark-words-about-chatbots-and,posts/2026-01-15_a-few-dark-words-about-chatbots-and.txt,2710,c1c8530c06774db1924ee72033f9b3a2a8149de27941b7f9245e81fb2dd4469f
post_0446,2026-01-21,the-big-short-meets-marcus-on-ai,https://garymarcus.substack.com/p/the-big-short-meets-marcus-on-ai,posts/2026-01-21_the-big-short-meets-marcus-on-ai.txt,451,95f5d84bb58f975e742ec5e6553c08f1964bce164b692bcd37c10e63084c32b4
post_0447,2026-01-22,breaking-sir-demis-hassabis-becomes,https://garymarcus.substack.com/p/breaking-sir-demis-hassabis-becomes,posts/2026-01-22_breaking-sir-demis-hassabis-becomes.txt,355,128fe66b224e67de9c55f5d816821ec285fb1ff1d369bf92ea06e5fb6194854a
post_0448,2026-01-22,further-breaking-news-further-vindicating,https://garymarcus.substack.com/p/further-breaking-news-further-vindicating,posts/2026-01-22_further-breaking-news-further-vindicating.txt,1218,1ddf2a4177ba677153986e03f374fe1bda97e4c440a633ba6bd84eac635bd83b
post_0449,2026-01-23,ai-bot-swarms-threaten-to-undermine,https://garymarcus.substack.com/p/ai-bot-swarms-threaten-to-undermine,posts/2026-01-23_ai-bot-swarms-threaten-to-undermine.txt,8453,e89be43922a4b798b55727a97428e58cc40f6a88629b84dee7a1b505276a3158
post_0450,2026-02-01,openclaw-aka-moltbot-is-everywhere,https://garymarcus.substack.com/p/openclaw-aka-moltbot-is-everywhere,posts/2026-02-01_openclaw-aka-moltbot-is-everywhere.txt,8625,70238d6ee76381d6142c190523adcd91150509a6b99dc4566d07d7b48b07434e
post_0451,2026-02-02,where-is-ai-headed-8-perspectives,https://garymarcus.substack.com/p/where-is-ai-headed-8-perspectives,posts/2026-02-02_where-is-ai-headed-8-perspectives.txt,604,50a16858a6450ce0ecda5a3c59394b45e3690f86bd7a9b80bbd1401da5f5c186
post_0452,2026-02-03,four-theories-about-the-spacex-xai,https://garymarcus.substack.com/p/four-theories-about-the-spacex-xai,posts/2026-02-03_four-theories-about-the-spacex-xai.txt,3838,27fb59a1330834c3a65c132a285fa1fee5df2638e1a7697f16199cfdb91918ab
post_0453,2026-02-04,sam-altman-and-the-day-nvidias-meteoric,https://garymarcus.substack.com/p/sam-altman-and-the-day-nvidias-meteoric,posts/2026-02-04_sam-altman-and-the-day-nvidias-meteoric.txt,4202,20210f1089b38b960ee8261405a7814a1b50a6f9bcd007749883d82653bb203a
post_0454,2026-02-05,is-the-great-ai-meltdown-imminent,https://garymarcus.substack.com/p/is-the-great-ai-meltdown-imminent,posts/2026-02-05_is-the-great-ai-meltdown-imminent.txt,2250,98ec1752b6b758eb919cc9c5e97a1c377813418e621148f85ce35de043a634d5
post_0455,2026-02-08,super-bowl-matchup-anthropic-vs-openai,https://garymarcus.substack.com/p/super-bowl-matchup-anthropic-vs-openai,posts/2026-02-08_super-bowl-matchup-anthropic-vs-openai.txt,1170,0c41dbe7aa1e35f47340e855a495f5a1eebbdf88f2ce99fdf40568b307bc3613
post_0456,2026-02-10,breaking-llm-reasoning-continues,https://garymarcus.substack.com/p/breaking-llm-reasoning-continues,posts/2026-02-10_breaking-llm-reasoning-continues.txt,2412,659c0467b67a90dff65012fa7aeb0d03c1662e4006984e654db319b0ab94c77a
post_0457,2026-02-10,some-disconcerting-facts-about-ai,https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai,posts/2026-02-10_some-disconcerting-facts-about-ai.txt,3427,8b0851b0b2d9a2813f3bdf67964cd5bf2ccc466f6b260d4e29680ee9fc50727f
post_0458,2026-02-11,about-that-matt-shumer-post-that,https://garymarcus.substack.com/p/about-that-matt-shumer-post-that,posts/2026-02-11_about-that-matt-shumer-post-that.txt,4709,0ac55aa34b9a6a730a21c7e8ef31764c26c48bf34de420eaecf617dcfc049391
post_0459,2026-02-11,the-literal-enshittification-of-the,https://garymarcus.substack.com/p/the-literal-enshittification-of-the,posts/2026-02-11_the-literal-enshittification-of-the.txt,120,5bda9a4759e1b471aa6965258c2ef2a55e862754ed7eaf6e682b4f540cc20786
post_0460,2026-02-12,promises-are-cheap,https://garymarcus.substack.com/p/promises-are-cheap,posts/2026-02-12_promises-are-cheap.txt,2558,6b3f3fdb6ee26cbaccdae6bc4eb178adf64ad89531e300d0ccde6e90568d6414
post_0461,2026-02-13,breaking-openai-is-probably-toast,https://garymarcus.substack.com/p/breaking-openai-is-probably-toast,posts/2026-02-13_breaking-openai-is-probably-toast.txt,2050,4c5a5cf074a38c7e8a3fcac97d39dae1df33b1c59baa2b840aa32f1c3f1b1ea2
post_0462,2026-02-13,irony-irony-laced-with-karma-and,https://garymarcus.substack.com/p/irony-irony-laced-with-karma-and,posts/2026-02-13_irony-irony-laced-with-karma-and.txt,1389,9433f0f29509008873857e2abea305ff28eeab951a89e65d2f6c8c63398d0d08
post_0463,2026-02-14,we-urgently-need-a-federal-law-forbidding,https://garymarcus.substack.com/p/we-urgently-need-a-federal-law-forbidding,posts/2026-02-14_we-urgently-need-a-federal-law-forbidding.txt,2342,413d900dff75da32bc7fc280af288cd21fd2d7591912e127760d95cc8c76931c
post_0464,2026-02-17,rumors-of-agis-arrival-have-been,https://garymarcus.substack.com/p/rumors-of-agis-arrival-have-been,posts/2026-02-17_rumors-of-agis-arrival-have-been.txt,15679,59eb7773f331ec59fd386f3f8f1c655a50273365ec9632b5ad20433db864bcfd
post_0465,2026-02-23,turns-out-generative-ai-was-a-scam,https://garymarcus.substack.com/p/turns-out-generative-ai-was-a-scam,posts/2026-02-23_turns-out-generative-ai-was-a-scam.txt,3206,aad111bb6ef4a17e68b007292648a1799cedb0472a79514c076c33d08e0a5adc
post_0466,2026-02-24,marilyn-molly-marcus-1942-2026,https://garymarcus.substack.com/p/marilyn-molly-marcus-1942-2026,posts/2026-02-24_marilyn-molly-marcus-1942-2026.txt,7303,59a262f69c18956fd8c93de716ae882bd2a3ae873bcf35eceae23bc993433928
post_0467,2026-02-25,code-red-for-humanity,https://garymarcus.substack.com/p/code-red-for-humanity,posts/2026-02-25_code-red-for-humanity.txt,2925,3162787ea5be792b6cbee50b55ff6fa102415a605cc76ddf66308cc76e8ad10d
post_0468,2026-02-26,america-and-probably-the-world-stands,https://garymarcus.substack.com/p/america-and-probably-the-world-stands,posts/2026-02-26_america-and-probably-the-world-stands.txt,2647,51b48db39cfffea72f88d7c661f803cb8da5c09bd57fdca4a6fa2b130bc44672
post_0469,2026-02-26,historic-statement-from-dario-amodei,https://garymarcus.substack.com/p/historic-statement-from-dario-amodei,posts/2026-02-26_historic-statement-from-dario-amodei.txt,85,237345566d213ce7cfbacbabb10bcefa8cb314cf8a12f4b4b586a161b70c32eb
post_0470,2026-02-26,retired-us-air-force-general-jack,https://garymarcus.substack.com/p/retired-us-air-force-general-jack,posts/2026-02-26_retired-us-air-force-general-jack.txt,440,45c79a72c6c04fbd1905dfd4f7a1da2fa64aa477f91d70d3ddf5cb07a7dc2233
post_0471,2026-02-27,did-trump-just-overplay-his-hand,https://garymarcus.substack.com/p/did-trump-just-overplay-his-hand,posts/2026-02-27_did-trump-just-overplay-his-hand.txt,976,c476617753f90a42442a9c52293dcf1aadcb1938419ae597f25df4f313122b6d
post_0472,2026-02-27,does-openais-new-financing-make-sense,https://garymarcus.substack.com/p/does-openais-new-financing-make-sense,posts/2026-02-27_does-openais-new-financing-make-sense.txt,1747,3a5d4422279fb322654d7456f2c85b4a11c5ba44f59ae85d508e260e60642b4e
post_0473,2026-02-28,the-whole-thing-was-scam,https://garymarcus.substack.com/p/the-whole-thing-was-scam,posts/2026-02-28_the-whole-thing-was-scam.txt,1489,cf6bb6c295a311115583a4decc15eb53c0fc5801f0eb30c9e5bfa688d1e68a7f
post_0474,2026-03-01,is-ai-already-killing-people-by-accident,https://garymarcus.substack.com/p/is-ai-already-killing-people-by-accident,posts/2026-03-01_is-ai-already-killing-people-by-accident.txt,4190,66db2877b4df0cf1e47a470c6bdf755f73794bf23c60b9c020359a795d782398
