canonical_id,canonical_claim,canonical_norm,category,first_date,last_date,occurrences,source_posts,source_urls,example_url
308e214c2b36,"We can and should instead approach the challenge of safely building AGI as one of global , rather than national security.",we can and should instead approach the challenge of safely building agi as one of global rather than national security,prescription,2024-10-24,2024-10-24,1,end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness
246312ee1c20,"We are taking a forward bet that it’s going to continue to grow and that not only will ChatGPT keep growing, but we will be able to become one of the important AI clouds, that our consumer device business will be a significant and important thing, that AI that can automate science will create huge value. .. we carefully plan.",we are taking a forward bet that its going to continue to grow and that not only will chatgpt keep growing but we will be able to become one of the important ai clouds that our consumer device business will be a significant and important thing that ai that can automate science will create huge value we carefully plan,forecast,2025-11-06,2025-11-06,1,if-you-thought-the-2008-bank-bailout,https://garymarcus.substack.com/p/if-you-thought-the-2008-bank-bailout,https://garymarcus.substack.com/p/if-you-thought-the-2008-bank-bailout
ac56ad9442ec,We are not even close to machines that exceed the capacity of typical humans to cope with unusual circumstances while driving Humans can write summaries and reliably answer many questions about original films and television programs that they watch; I doubt LLMs (or any other extant AI technology) can do this at all.,we are not even close to machines that exceed the capacity of typical humans to cope with unusual circumstances while driving humans can write summaries and reliably answer many questions about original films and television programs that they watch i doubt llms or any other extant ai technology can do this at all,other,2023-08-20,2023-08-20,1,no-virginia-agi-is-not-imminent,https://garymarcus.substack.com/p/no-virginia-agi-is-not-imminent,https://garymarcus.substack.com/p/no-virginia-agi-is-not-imminent
0631fc4be5e3,"(We are, however, unlikely ever to get systematic data on this, since the company isn’t transparent about what it has done or what the results are.) § The refuge of the LLM fan is always to write off any individual error.",we are however unlikely ever to get systematic data on this since the company isnt transparent about what it has done or what the results are the refuge of the llm fan is always to write off any individual error,other,2024-10-11,2024-10-11,1,llms-dont-do-formal-reasoning-and,https://garymarcus.substack.com/p/llms-dont-do-formal-reasoning-and,https://garymarcus.substack.com/p/llms-dont-do-formal-reasoning-and
bc0d78eaa1b6,"Washington’s favorite fantasy right now seems to be that we will “beat” China if we “win” the Generative AI race, as if either side had any chance of completely dominating GenAI .",washingtons favorite fantasy right now seems to be that we will beat china if we win the generative ai race as if either side had any chance of completely dominating genai,forecast,2026-01-06,2026-01-06,1,why-chatgpt-cant-be-trusted-with,https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with,https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with
08f237a4e97b,"Unfortunately, if OpenAI (and others in Silicon Valley) succeed in torpedoing SB-1047, self-regulation is in many ways what we will be left with (especially when efforts at Federal regulation, aside from the Biden administration AI Executive Order, are moving so slowly).",unfortunately if openai and others in silicon valley succeed in torpedoing sb1047 selfregulation is in many ways what we will be left with especially when efforts at federal regulation aside from the biden administration ai executive order are moving so slowly,forecast,2024-08-23,2024-08-23,1,scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai
0173d4bbbc9d,"Unexpected circumstances have been and continue to be the bane of contemporary AI techniques, and probably will be until there is a real revolution.",unexpected circumstances have been and continue to be the bane of contemporary ai techniques and probably will be until there is a real revolution,forecast,2025-04-17,2025-04-17,1,dear-elon-musk-here-are-five-things,https://garymarcus.substack.com/p/dear-elon-musk-here-are-five-things,https://garymarcus.substack.com/p/dear-elon-musk-here-are-five-things
674a3779ceb3,"Typical example of an AI struggling with common sense, via Gur Kimchi who asked Google’s AI Overview “How many elephants can fit an Olympic pool?” “There must be a way out of here,"" said the joker to the thief, ""There's too much confusion, I can't get no relief.” — Bob Dylan John McCarthy, one of the true godfathers of AI, and the person who actually coined the term Artificial Intelligence, is rarely mentioned nowadays.",typical example of an ai struggling with common sense via gur kimchi who asked googles ai overview how many elephants can fit an olympic pool there must be a way out of here said the joker to the thief theres too much confusion i cant get no relief bob dylan john mccarthy one of the true godfathers of ai and the person who actually coined the term artificial intelligence is rarely mentioned nowadays,limitation,2025-01-05,2025-01-05,1,ai-still-lacks-common-sense-70-years,https://garymarcus.substack.com/p/ai-still-lacks-common-sense-70-years,https://garymarcus.substack.com/p/ai-still-lacks-common-sense-70-years
692d9aacd673,"Type a text and galactica.ai will generate a paper with relevant references, formulas, and everything.",type a text and galacticaai will generate a paper with relevant references formulas and everything,forecast,2023-02-14,2023-02-14,1,a-few-words-about-bullshit,https://garymarcus.substack.com/p/a-few-words-about-bullshit,https://garymarcus.substack.com/p/a-few-words-about-bullshit
f7fc837e030b,"Turns out you don’t need to solve them to make beautiful pictures, or decent if error-filled conversation, but anyone who thinks we can get to AGI without solving abstraction, compositionality, and the type-token distinction is kidding themselves.",turns out you dont need to solve them to make beautiful pictures or decent if errorfilled conversation but anyone who thinks we can get to agi without solving abstraction compositionality and the typetoken distinction is kidding themselves,prescription,2023-02-03,2023-02-03,1,happy-groundhog-day-the-ai-edition,https://garymarcus.substack.com/p/happy-groundhog-day-the-ai-edition,https://garymarcus.substack.com/p/happy-groundhog-day-the-ai-edition
94bd7aee87fe,"Trustworthy, general artificial intelligence, aligned with human values, will come, when it does, from systems that are more structured, with more built-in knowledge, and will incorporate at least some degree of explicit tools for reasoning and planning, as well as explicit knowledge, that are lacking in systems like GPT.",trustworthy general artificial intelligence aligned with human values will come when it does from systems that are more structured with more builtin knowledge and will incorporate at least some degree of explicit tools for reasoning and planning as well as explicit knowledge that are lacking in systems like gpt,forecast,2025-07-27,2025-07-27,1,what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
e788c7b762d0,"Trustworthy, general artificial intelligence, aligned with human values, will come, when it does, from systems that are more structured, with more built-in knowledge, and will incorporate at least some degree of explicit tools for reasoning and planning, as well as explicit it knowledge, that are lacking in systems like GPT.",trustworthy general artificial intelligence aligned with human values will come when it does from systems that are more structured with more builtin knowledge and will incorporate at least some degree of explicit tools for reasoning and planning as well as explicit it knowledge that are lacking in systems like gpt,forecast,2023-02-15,2023-02-15,1,what-to-expect-when-youre-expecting,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting
