theme3_id,cluster2_id,target_mode,claim_type_mode,category_mode,occurrences,first_date,last_date,representative_quote
theme3_1421096bca2e,cluster2_99732fe669f0,general_ai,descriptive,technical_assessment,1,2023-08-13,2023-08-13,"Fast-scaling technologies don’t invariably fulfill their promise With the possible exception of the quick to rise and quick to fall alleged room-temperature superconductor LK-99, few things I have ever seen have been more hyped than generative AI."
theme3_1421096bca2e,cluster2_510715dd4d30,general_ai,descriptive,technical_assessment,1,2023-12-21,2023-12-21,"It is not inconceivable that AI-generated propaganda could be significantly intensifying the scale and impact of such a campaign. § Whether or not foreign agents per se are driving the rise in antisemitism, a rise in extremism – on both sides – is helping no one."
theme3_1421096bca2e,cluster2_aa9291a8403d,general_ai,descriptive,technical_assessment,1,2024-11-10,2024-11-10,"(“Unexpected?” Not if you have been reading this Substack!) If the rumor is verified, there could be the AI equivalent of a bank run. § Scaling was always a hypothesis ."
theme3_1421096bca2e,cluster2_de63f02252a7,general_ai,descriptive,technical_assessment,1,2025-09-28,2025-09-28,"The central thesis (which I have always felt was overstated) was that progress on AI has always come from scaling, and never from hand engineering."
theme3_1421096bca2e,cluster2_a33bb1b67f02,general_ai,descriptive,technical_assessment,1,2025-12-09,2025-12-09,"Item two, also from earlier today was this, reported by The New York Times: The only excuse I can see for the White House’s escalating efforts at leaving AI all but entirely deregulated (unlikely virtually any other industry from medicine to food to airplanes to cars to constructions) is some sort of race with China."
theme3_16706773bfe0,cluster2_286e22ae2fbc,microsoft,descriptive,technical_assessment,1,2023-02-26,2023-02-26,Microsoft's decision to release its chatbot likely with prior knowledge of disturbing incidents is one example of ignoring the ethical principles they laid out in recent years.
theme3_16db13f00387,cluster2_70de267b3de7,google,causal,capability,1,2025-01-01,2025-01-01,"(Google’s Veo 2 seems to be better but I have not been able to experiment with it, and suspect that changes of state and the persistence of objects will still cause problems; a separate not-yet-fully released hybrid system called Genesis that works on different principles looks potentially interesting.) Neurosymbolic AI will become much more prominent ."
theme3_172e5150cd97,cluster2_00fc3649ff82,llms,normative,policy,1,2023-02-11,2023-02-11,"E.g., if the field were to turn from simply scaling (GPT-3 is pretty much just GPT-2 but bigger) to using large language models as only one component in a larger architecture , with things like writable/readable discrete memory for symbolic propositions, I certainly think we should view that as a paradigm shift."
theme3_172e5150cd97,cluster2_18b57218f5f0,llms,normative,policy,1,2023-03-30,2023-03-30,"ChatGPT and other LLMs are as close to real AI as my Python compiler: both a few hundred steps on a ladder to the moon. 1:53 PM · Mar 30, 2023 But I don’t think that legitimate concerns about the hypey-ness of letter in anyway undermines the real need to rein in the systems are currently being rolled out at unprecedented scale."
theme3_172e5150cd97,cluster2_3061f26a4803,llms,normative,policy,1,2024-11-09,2024-11-09,"Worse, the US AI policy now, and likely in the next administration, has largely been driven by hype, and the assumption that returns for LLM scaling would not diminish."
theme3_172e5150cd97,cluster2_1034bdfda6cd,llms,normative,policy,1,2025-07-03,2025-07-03,"For anyone hoping that “reasoning” or “inference time compute” would get LLMs back on track, and take away the pain of m mutiple failures at getting pure scaling to yield something worthy of the name GPT-5, this is bad news. § Hanoi is a classic game with three pegs and multiple discs in which you need to move all the discs on the left peg to the right peg, never stacking a larger disc on top of a smaller one."
theme3_172e5150cd97,cluster2_2d237eac5205,llms,normative,policy,1,2025-07-13,2025-07-13,Admitting that they need to rely on neurosymbolic tools would pierce the scaling narrative. § So here’s where we are: pure LLMs can’t reliably apply algorithms (vindicating the line of argument I first developed in the 1990s); if you enhance them with symbolic processes—yielding neurosymbolic systems—they often give better results.
theme3_1741dd2488ee,cluster2_f38e7db56387,anthropic,descriptive,technical_assessment,1,2025-11-18,2025-11-18,"The same lack of capacity for representing and maintaining world models over time that explains the other examples in this essay is likely involved in poker as well. ) Don’t even get me started on math, like the time Claude miscalculated 8.8-8.11 as -0.31. § A couple days ago Anthropic reported the results of something called Project Vend, in which Claude tried to run a small shop ."
theme3_174bb7f1a1a1,cluster2_2ad7f8b1ba89,regulation,causal,prediction,1,2024-06-28,2024-06-28,"The markers that our next President puts down—about how much liability and responsibility companies will have, and about how the government keeps up with a rapidly changing technology— will have lasting impact. § The need for a President that speaks AI natively is more and more pressing because there has recently been a subtle shift in how the big tech companies are hyping AI."
theme3_17682cba7368,cluster2_48bb5d418826,microsoft,predictive,prediction,1,2025-03-27,2025-03-27,"Here are just a few, just from the last few days: • NVidia, the largest company actually making serious profits from AI, is down 17.75% for the year, and (after a meteoric rise) clearly facing headwinds. • Microsoft appears to be pulling out of more data center contracts . • Alibaba Group chair Joseph Tsai became the latest to warn that the US was likely overinvesting in GenAI infrastructure . • User disillusionment continues to grow."
theme3_1844084fccbe,cluster2_5015b37f2e4c,llms,descriptive,technical_assessment,1,2025-01-14,2025-01-14,"What was meant there was not merely having a generality of knowledge and capability similar to that of a typical humans (and to be clear o3 isn't there yet, it's way superhuman in some ways and badly subhuman in others), but also having a human-like ability to generalize from experience to very different situations... and no LLM-centered system I've seen comes remotely close to this. … Anyone who tries to tell you otherwise is either confused or trying to hype something."
theme3_1844084fccbe,cluster2_970a01788069,llms,descriptive,technical_assessment,1,2025-08-14,2025-08-14,"Yesterday, University of Edinburgh AI scholar Michael Rovatsos wrote that ""it is possible that the release of GPT-5 marks a shift in the evolution of AI which... might usher in the end of creating ever more complicated models whose thought processes are impossible for anyone to understand."" And my own essay on all this, GPT-5: Overdue, overhyped and underwhelming , went viral, with over 163,000 views."
theme3_1844084fccbe,cluster2_6e1823f5320d,llms,descriptive,technical_assessment,1,2025-08-20,2025-08-20,"The technical foundation was, as I argued all the way back to the early days of GPT-2, never strong enough to support the hype."
theme3_1a14a35b5ae3,cluster2_a33a1d9604c3,google,descriptive,technical_assessment,1,2023-11-03,2023-11-03,"Nobody knows for SURE that there are no serious possible consequences of open source AI, e.g in terms of bioweapons, misinformation generation etc, as Séb Krier at DeepMind nicely highlights above. 2."
theme3_1a14a35b5ae3,cluster2_db8de8127c82,google,descriptive,technical_assessment,1,2025-10-16,2025-10-16,"In an OpEd today in The New York Times , I argue that at least for now, AGI is maybe not the right near-term goal: The crux of this essay , which draws on positive examples from Waymo and GoogleDeepmind is this: [LLMs] have always been prone to hallucinations and errors."
theme3_1c72faf37cd5,cluster2_04892b0d53be,regulation,normative,policy,1,2025-05-14,2025-05-14,"If you are among the 82% of Americans who think AI needs oversight, you need to call or write your Congress members now, or the door on AI regulation will slam shut at least for the next decade, if not forever, and we will be entirely at Silicon Valley’s mercy."
theme3_1d051096961b,cluster2_6709a62b1005,openai,predictive,industry_market,1,2024-11-09,2024-11-09,"Sky high valuation of companies like OpenAI and Microsoft are largely based on the notion that LLMs will, with continued scaling, become artificial general intelligence."
theme3_1ebd4ce067d9,cluster2_7c0e33ac37e0,llms,normative,policy,1,2023-02-18,2023-02-18,"Needless to say — or, rather, this should be needless to say, but this obvious fact can get buried beneath the ongoing avalanche of hype — ChatGPT made all the same kinds of mistakes that its predecessors did ."
theme3_1ed9ea6b8fe0,cluster2_1c213d160478,meta,predictive,prediction,1,2024-05-05,2024-05-05,Meta will likely release a GPT-4 level model within months – for free.
