date,slug,title,url,category,claim_text,evidence_excerpt,file_path
2023-02-14,how-come-smart-assistants-have-virtually,Marcus on AI,https://garymarcus.substack.com/p/how-come-smart-assistants-have-virtually,limitation,"When an LLM produces a sentence, you can't directly use that sentence to control stuff, unless you build another system to parse the sentences into actions.","When an LLM produces a sentence, you can't directly use that sentence to control stuff, unless you build another system to parse the sentences into actions.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-14_how-come-smart-assistants-have-virtually.txt
2023-02-14,what-does-meta-ais-diplomacy-winning,Marcus on AI,https://garymarcus.substack.com/p/what-does-meta-ais-diplomacy-winning,forecast,"What aspects of Cicero’s execution architecture, training architecture, or general methodological approach will be useful if we want to build an AI that is useful for some complex interaction with people outside the closed and limited world of Diplomacy?","What aspects of Cicero’s execution architecture, training architecture, or general methodological approach will be useful if we want to build an AI that is useful for some complex interaction with people outside the closed and limited world of Diplomacy?",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-14_what-does-meta-ais-diplomacy-winning.txt
2023-02-14,what-game-over-for-the-latest-paradigm,Marcus on AI,https://garymarcus.substack.com/p/what-game-over-for-the-latest-paradigm,prescription,"Any one of them would mean we need a real paradigm shift, if we are to get to AGI.","Any one of them would mean we need a real paradigm shift, if we are to get to AGI.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-14_what-game-over-for-the-latest-paradigm.txt
2023-02-15,ais-jurassic-park-moment,Marcus on AI,https://garymarcus.substack.com/p/ais-jurassic-park-moment,prescription,"Fourth, we are going to need to build a new kind of AI to fight what has been unleashed.","Fourth, we are going to need to build a new kind of AI to fight what has been unleashed.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_ais-jurassic-park-moment.txt
2023-02-15,ais-jurassic-park-moment,Marcus on AI,https://garymarcus.substack.com/p/ais-jurassic-park-moment,prescription,"Large language models lack mechanisms for verifying truth; we need to find new ways to integrate them with the tools of classical AI, such as databases, webs of knowledge, and reasoning.","Large language models lack mechanisms for verifying truth; we need to find new ways to integrate them with the tools of classical AI, such as databases, webs of knowledge, and reasoning.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_ais-jurassic-park-moment.txt
2023-02-15,ais-jurassic-park-moment,Marcus on AI,https://garymarcus.substack.com/p/ais-jurassic-park-moment,risk,"Second, every country is going to need to reconsider its policies on misinformation.","Second, every country is going to need to reconsider its policies on misinformation.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_ais-jurassic-park-moment.txt
2023-02-15,ais-jurassic-park-moment,Marcus on AI,https://garymarcus.substack.com/p/ais-jurassic-park-moment,prescription,"The core of that threat comes from the combination of three facts: • these systems are inherently unreliable, frequently making errors of both reasoning and fact, and prone to hallucination ; ask them to explain why crushed porcelain is good in breast milk , and they may tell you that “porcelain can help to balance the nutritional content of the milk, providing the infant with the nutrients they need to help grow and develop”.","The core of that threat comes from the combination of three facts: • these systems are inherently unreliable, frequently making errors of both reasoning and fact, and prone to hallucination ; ask them to explain why crushed porcelain is good in breast milk , and they may tell you",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_ais-jurassic-park-moment.txt
2023-02-15,an-epic-ai-debateand-why-everyone,Marcus on AI,https://garymarcus.substack.com/p/an-epic-ai-debateand-why-everyone,prescription,"Angela Sheffield , Senior Director of AI at the DC security startup Raft , worried about how decision makers and policymakers should regulate AI, particularly when the actual AI that we currently have is by no stretch truly general intelligence.","Angela Sheffield , Senior Director of AI at the DC security startup Raft , worried about how decision makers and policymakers should regulate AI, particularly when the actual AI that we currently have is by no stretch truly general intelligence.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_an-epic-ai-debateand-why-everyone.txt
2023-02-15,an-epic-ai-debateand-why-everyone,Marcus on AI,https://garymarcus.substack.com/p/an-epic-ai-debateand-why-everyone,prescription,"Erik Brynjolffson , Stanford economist and bestselling author, worried about whether incentives between technologists, business executives, and policymakers were aligned well enough to bring us to a just society, and whether might need to shift more towards human augmentation rather than automation.","Erik Brynjolffson , Stanford economist and bestselling author, worried about whether incentives between technologists, business executives, and policymakers were aligned well enough to bring us to a just society, and whether might need to shift more towards human augmentation rat",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_an-epic-ai-debateand-why-everyone.txt
2023-02-15,is-chatgpt-really-a-code-red-for,Marcus on AI,https://garymarcus.substack.com/p/is-chatgpt-really-a-code-red-for,forecast,"I said it once before, in an essay called How come GPT can seem so brilliant one minute and so breathtakingly dumb the next? , but I will say it again, using different terms: Large language models are not databases.","I said it once before, in an essay called How come GPT can seem so brilliant one minute and so breathtakingly dumb the next? , but I will say it again, using different terms: Large language models are not databases.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_is-chatgpt-really-a-code-red-for.txt
2023-02-15,is-chatgpt-really-a-code-red-for,Marcus on AI,https://garymarcus.substack.com/p/is-chatgpt-really-a-code-red-for,forecast,"Meanwhile, a friend with access to Neeva.com, just ran a query about my views and got back a bio that is about 90% correct, but 10% frightening, falsely attributing to me a claim that I (noted skeptic of contemporary AI) think that “90% of jobs will be provided by AI in a few years.” (Spoiler alert: I never said any such thing).","Meanwhile, a friend with access to Neeva.com, just ran a query about my views and got back a bio that is about 90% correct, but 10% frightening, falsely attributing to me a claim that I (noted skeptic of contemporary AI) think that “90% of jobs will be provided by AI in a few yea",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_is-chatgpt-really-a-code-red-for.txt
2023-02-15,what-to-expect-when-youre-expecting,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,forecast,"Although GPT-4 will definitely seem smarter than its predecessors, its internal architecture remains problematic.","Although GPT-4 will definitely seem smarter than its predecessors, its internal architecture remains problematic.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_what-to-expect-when-youre-expecting.txt
2023-02-15,what-to-expect-when-youre-expecting,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,forecast,"And so, against the tremendous optimism for GPT-4 that I have heard from much the AI community, here are seven dark predictions: GPT-4 will still, like its predecessors, be a bull in a china shop, reckless and hard to control .","And so, against the tremendous optimism for GPT-4 that I have heard from much the AI community, here are seven dark predictions: GPT-4 will still, like its predecessors, be a bull in a china shop, reckless and hard to control .",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_what-to-expect-when-youre-expecting.txt
2023-02-15,what-to-expect-when-youre-expecting,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,forecast,"Bad actors will in any case eventually be able to replicate much of GPT-4, dispensing with whatever guardrails are in place, and using knock-off systems to create whatever narratives they wish.","Bad actors will in any case eventually be able to replicate much of GPT-4, dispensing with whatever guardrails are in place, and using knock-off systems to create whatever narratives they wish.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_what-to-expect-when-youre-expecting.txt
2023-02-15,what-to-expect-when-youre-expecting,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,forecast,"Fluent hallucinations will still be common , and easily induced, continuing—and in in fact escalating— the risk of large language models being used as a tool for creating plausible-sounding yet false misinformation.","Fluent hallucinations will still be common , and easily induced, continuing—and in in fact escalating— the risk of large language models being used as a tool for creating plausible-sounding yet false misinformation.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-02-15_what-to-expect-when-youre-expecting.txt
