cluster2_id,claim_id,claim_date,target,claim_type,category,falsifiability_tier,horizon_type,horizon_value,quote,url
cluster2_1b4c1d70ee48,claim_00264,2023-09-07,general_ai,predictive,prediction,tier_2,none,,"According to the publisher’s web page, it will be “A riveting exploration of one of the most important dilemmas of our time: will digital technology accelerate environmental degradation, or could it play a role in ecological regeneration?” In her TED talk , Karen imagined a world in which AI and machine learning helped to bring us humans deeper into the world of animals.",https://garymarcus.substack.com/p/karen-bakker-1971-2023
cluster2_c33a476fdc05,claim_00266,2023-09-21,general_ai,normative,policy,tier_3,none,,"Governments across the globe have stepped up their game, holding public hearings (great!) and closed-door meetings (hmm) trying to figure out what we should about AI.",https://garymarcus.substack.com/p/six-months-after-the-pause-letter
cluster2_348d7e9a9513,claim_00269,2023-09-21,general_ai,descriptive,technical_assessment,tier_2,none,,"I have been accused of trying to hype AI (certainly not my intention), people have miscontrued the letter as banning all AI research (which is not what it called for, and not something I would support), and so on .",https://garymarcus.substack.com/p/six-months-after-the-pause-letter
cluster2_5b491d34eb49,claim_00270,2023-09-21,general_ai,predictive,prediction,tier_2,none,,"The apparent economics of AI (we will see if they yet come to pass as imagined) are too seductive to too many, to people building AI companies, to people investing in AI companies, to people getting paid 6 and even 7 digit salaries, and to people expecting campaign donations from big tech companies.",https://garymarcus.substack.com/p/six-months-after-the-pause-letter
cluster2_f173d314bf67,claim_00274,2023-09-22,general_ai,descriptive,technical_assessment,tier_2,none,,"But what’s really mind-blowing here is not just that the paper vindicates a lot of what I have been saying, but the specific example was literally at the center of one of the first modern critiques of neural networks, even earlier: Fodor and Pylyshyn, 1988, published in Cognition.",https://garymarcus.substack.com/p/elegant-and-powerful-new-result-that
cluster2_9f3874c86f85,claim_00275,2023-09-22,general_ai,normative,policy,tier_3,none,,"If you really understand the world, you should be able to understand a in relation to b, and b in relation to a; we expect even nonverbal cognitive creatures to be able to do that: Forty one years later, neural networks (at least of the popular variety) still struggle with this.",https://garymarcus.substack.com/p/elegant-and-powerful-new-result-that
cluster2_b6601974fc0a,claim_00276,2023-09-22,general_ai,predictive,prediction,tier_3,none,,"The will to believe in neural networks is frequently so strong that counterevidence is often dismissed or ignored, for much too long.",https://garymarcus.substack.com/p/elegant-and-powerful-new-result-that
cluster2_4e702e368a27,claim_00281,2023-10-05,general_ai,descriptive,technical_assessment,tier_3,none,,If it doesn't --- and I'd bet very long odds that it doesn’t do that --- then that seems to me evidence that the model is not being used.,https://garymarcus.substack.com/p/muddles-about-models
cluster2_e37c981a61ba,claim_00283,2023-10-05,general_ai,causal,capability,tier_2,none,,"There is no internal model of what she actually did, and hence no capacity to support reliable inference, hence no guarantee that anything it writes about her will be true.",https://garymarcus.substack.com/p/muddles-about-models
cluster2_904ba2ea1010,claim_00284,2023-10-05,general_ai,descriptive,technical_assessment,tier_1,explicit_date,2019-12-31,"To encapsulate the heart of what Ernie Davis and I said at length in our 2019 book Rebooting AI , AI is unlikely to ever be trustworthy if its makers continue to skip the step of having explicit cognitive models of the world.",https://garymarcus.substack.com/p/muddles-about-models
cluster2_3cc95004de20,claim_00286,2023-10-05,general_ai,descriptive,technical_assessment,tier_3,none,,And pretending that they might is not going to get us closer to safe AI.,https://garymarcus.substack.com/p/muddles-about-models
cluster2_9e4d4e62463f,claim_00287,2023-10-10,general_ai,descriptive,technical_assessment,tier_2,none,,"What Geoff has left out is any reference to all of the colossally stupid and ungrounded things generative AI systems do routinely, like fabricating the other night that Liz Cheney had replaced Kevin McCarthy as Speaker, by 220-215 vote that never happened , or learning that Tom Cruise’s is the son of Mary Pfeiffer and yet not being able to infer that Mary Pfeiffer is Tom Cruise’s mother , or claiming that two pounds of feathers way less than one pound of bricks .",https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_3c35b7687142,claim_00288,2023-10-10,general_ai,normative,policy,tier_3,none,,"They approximate intelligence, when what they need to say resembles something in a database of text written by humans, but the still have enough problems we don’t yet have driverless cars we can trust, and many companies are looking at generative AI saying, “nice try, but it’s not sound enough yet”.",https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_69451120723f,claim_00289,2023-10-10,general_ai,descriptive,capability,tier_1,none,,I think it’s fair to say that generative AI works better than most people expected.,https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_666fe4856715,claim_00290,2023-10-10,general_ai,normative,policy,tier_3,none,,"For example, you should really check out Macarthur Award winner Yejin Choi’s recent TED talk She concludes that we still have a long way to go, saying for example that “So my position is that giving true … common sense to AI, is still moonshot”.",https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_fc65fb4f3ccc,claim_00291,2023-10-10,general_ai,descriptive,technical_assessment,tier_3,none,,"And yet, in the trillion connections in a chatbot, it knows far more than you do in your hundred trillion connections, which suggests it's got a much better way of getting knowledge into those connections.--a much better way of getting knowledge that isn't fully understood.",https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_e8f5b74f7c7b,claim_00294,2023-10-10,general_ai,normative,policy,tier_3,explicit_date,2016-12-31,Geoffrey Hinton: I think in five years' time it may well be able to reason better than us Gary Marcus: In 2016 you said that it was “quite obvious that we should stop training radiologists” because deep learning was getting so good.,https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_e8f5b74f7c7b,claim_00750,2025-03-02,general_ai,normative,policy,tier_3,explicit_date,2016-12-31,"In 2016 Geoff Hinton said “We should stop training radiologists now, it's just completely obvious within five years deep learning is going to do better than radiologists”.",https://garymarcus.substack.com/p/decoding-and-debunking-hard-forks
cluster2_e8f5b74f7c7b,claim_00771,2025-03-09,general_ai,normative,policy,tier_3,none,,"It’s just completely obvious that within three years, AI is going to do better than Nobel Laureates .” is the new “ We should stop training radiologists now.",https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_5cc980f22c8d,claim_00295,2023-10-10,general_ai,predictive,prediction,tier_3,none,,"So, some caution is advised, though I agree with Geoff that eventually AI will have a big impact on drug design.",https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_28ddffd01fbd,claim_00297,2023-10-10,general_ai,normative,policy,tier_3,none,,"Geoff and I can disagree all day (as we have for the last thirty years) about how smart current AI is, and what if anything they understand, but we are in complete agreement that we are at a turning point with enormous uncertainty, and that we need to make the right choices now.",https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
cluster2_7348fdf409d9,claim_00299,2023-10-14,general_ai,normative,policy,tier_3,none,,"And not one that we should want. § As I wrote on Twitter a couple years ago, we need to “ invent then a new breed of AI systems that mix an awareness of the past with values that represent the future that we aspire to.",https://garymarcus.substack.com/p/race-statistics-and-the-persistent
cluster2_29a85a7a0dc7,claim_00300,2023-10-14,general_ai,normative,policy,tier_3,none,,"Our focus should be on figuring on how to build AI that can represent and reason about *values*, rather than simply perpetuating past data ”.",https://garymarcus.substack.com/p/race-statistics-and-the-persistent
cluster2_679d536d04b7,claim_00302,2023-10-17,general_ai,descriptive,capability,tier_1,none,,But it’s never been clear to me that simply building a bigger model which would actually solve any of those problems.,https://garymarcus.substack.com/p/what-if-gpt-5-didnt-meet-expectations
cluster2_e20eb789df53,claim_00306,2023-10-18,general_ai,descriptive,technical_assessment,tier_2,none,,"The article begins with this bold claim: “Today’s frontier models perform competently even on novel tasks they were not trained for, crossing a threshold that previous generations of AI and supervised deep learning systems never managed.",https://garymarcus.substack.com/p/reports-of-the-birth-of-agi-are-greatly
cluster2_584b1057ce85,claim_00308,2023-10-18,general_ai,descriptive,capability,tier_2,none,,"There are many purely language-based tasks that humans can do — question answering, writing factual prose, summarizing, examining the truth of a claim, cross-examining a hostile witness in court, reading and understanding a full-length book — that existing AI systems cannot perform “competently”.",https://garymarcus.substack.com/p/reports-of-the-birth-of-agi-are-greatly
